Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G6_168744541.mzML
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				564558
A0M8Q6	P0CG04;P0DOY2;A0M8Q6;P0CF74;B9A064;P0DOX8				1.11747e+08
A1L4H1	A1L4H1				4.53976e+06
A2RU67	A2RU67				432237
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.4725e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				660562
A6NGN9	A6NGN9				8.03683e+06
A6NL88	A6NL88				4.15068e+06
A6NLU5	A6NLU5				1.60753e+07
A6NML5	A6NML5				2.59062e+06
A8MTW9	A8MTW9				3.54011e+06
C9JVW0	C9JVW0				1.36976e+07
I3L3R5	I3L3R5				1.16841e+06
O00115;O00115-2	O00115;O00115-2				7.38452e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.72595e+07
O00187;O00187-2	O00187;O00187-2				2.94058e+06
O00230	O00230				232316
O00244	O00244				761944
O00264	O00264;O00264-2				3.62652e+06
O00299	O00299				1.57968e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				3.33427e+06
O00391	O00391;O00391-2				4.55504e+07
O00451	O00451;O00451-2;O00451-3				1.41629e+07
O00461	O00461				6.79714e+06
O00462	O00462				6.10425e+06
O00468-6	O00468-6;O00468-7				1.57027e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				396662
O00533	O00533				8.48731e+06
O00533-2	O00533;O00533-2				2.1406e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.32061e+06
O00584	O00584				1.82105e+07
O00754;O00754-2	O00754;O00754-2				2.52424e+06
O14498	O14498				4.01214e+07
O14514	O14514				2.30582e+06
O14522;O14522-1	O14522;O14522-1				2.9914e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				185682
O14559;O14559-10;O14559-11	O14559;O14559-10;O14559-11				230685
O14594	O14594				3.59126e+07
O14657	O14657				151272
O14668;O14668-2	O14668;O14668-2				1.53813e+06
O14672	O14672				2.96424e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				2.79611e+07
O14737;O14737-2	O14737;O14737-2				121221
O14745	O14745				252725
O14773	O14773				1.73312e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				1.1392e+07
O14791-2	O14791;O14791-2;O14791-3				1.46674e+07
O14793	O14793				1.46201e+06
O14917;O14917-2	O14917;O14917-2				6.41126e+06
O15031	O15031				2.71807e+07
O15041;O15041-2	O15041;O15041-2				421176
O15197;O15197-3	O15197;O15197-3				8.65176e+06
O15204;O15204-2	O15204;O15204-2				1.82894e+06
O15230	O15230				2.37709e+06
O15232;O15232-2	O15232;O15232-2				3.18269e+06
O15240	O15240				1.55294e+08
O15335	O15335				3.44225e+06
O15354	O15354				1.2203e+07
O15394	O15394;O15394-2				8.40892e+07
O15466;O15466-2	O15466;O15466-2				1.89953e+06
O43155	O43155				787979
O43157	O43157				6.41072e+06
O43173	O43173				7.0131e+06
O43240	O43240				1.87047e+06
O43278;O43278-2	O43278;O43278-2				2.75988e+06
O43291	O43291				6.46027e+06
O43300	O43300				3.7961e+06
O43405;O43405-2	O43405;O43405-2				2.7322e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				5.57751e+07
O43504	O43504				1.05763e+06
O43505	O43505				4.3191e+08
O43508-2	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				3.14464e+06
O43529	O43529				7.92841e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.1313e+07
O43567	O43567				5.75403e+06
O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6	O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6				330711
O43736;O43736-2	O43736;O43736-2				453292
O43827	O43827				7.89347e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.11796e+06
O43854;O43854-2	O43854;O43854-2				1.42384e+06
O43866	O43866				9.99167e+06
O43897;O43897-2	O43897;O43897-2				858182
O43909	O43909				705908
O43916	O43916				1.24608e+08
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.04003e+07
O60242	O60242				2.74779e+06
O60243	O60243;O60243-2				3.74869e+06
O60245;O60245-2	O60245;O60245-2				1.86122e+06
O60279	O60279				8.44814e+06
O60330;O60330-2;Q9Y5G5;Q9Y5G5-2;Q9Y5G8;Q9Y5G8-2;Q9Y5G9;Q9Y5G9-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				948303
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				541914
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.43036e+06
O60476	O60476				3.67024e+06
O60477	O60477;O60477-3				636846
O60512	O60512				2.64672e+06
O60565	O60565				705674
O60568	O60568				3.32392e+06
O60613	O60613				2.02329e+06
O60883	O60883				8.49313e+07
O60888-3	O60888;O60888-2;O60888-3				1.07302e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				424549
O60939	O60939				2.31503e+06
O75051;O75051-2	O75051;O75051-2				791208
O75063	O75063				3.34719e+06
O75071	O75071				6.57692e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.53194e+06
O75078	O75078;O75078-2				5.13745e+06
O75083	O75083;O75083-3				2.96064e+06
O75093	O75093;O94813;O75093-2;O94813-2;O94813-3				4.40556e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				3.80597e+07
O75173;O75173-2	O75173;O75173-2				2.32939e+07
O75223	O75223				7.94423e+06
O75326	O75326;O75326-2				3.09695e+07
O75339	O75339				1.75751e+06
O75340;O75340-2	O75340;O75340-2				1.12064e+06
O75347;O75347-2	O75347;O75347-2				287902
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				996486
O75363-2	O75363;O75363-2				426300
O75368	O75368				2.64514e+06
O75487;O75487-2	O75487;O75487-2				2.2633e+06
O75493	O75493				7.17988e+06
O75503	O75503				5.08138e+06
O75509	O75509				1.77976e+07
O75594	O75594				504277
O75629	O75629				1.1963e+06
O75636;O75636-2	O75636;O75636-2				2.20746e+06
O75711	O75711				1.68138e+08
O75752	O75752				1.12942e+07
O75781;O75781-2	O75781;O75781-2				2.45017e+06
O75787;O75787-2	O75787;O75787-2				2.99927e+07
O75828	O75828				2.96784e+06
O75874	O75874				685931
O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.657e+07
O75973	O75973				837746
O75976	O75976				2.2742e+06
O76061	O76061				3.96282e+06
O76070	O76070				2.00161e+06
O94760	O94760;O94760-2				1.02311e+07
O94766	O94766				7.63524e+06
O94769	O94769;O94769-2				1.9183e+07
O94772;O94772-2	O94772;O94772-2				9.20832e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				544833
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.01775e+07
O94898	O94898				744153
O94910;O94910-2	O94910;O94910-2				3.80742e+06
O94919	O94919				5.86132e+07
O94933	O94933				1.01483e+06
O94973;O94973-2	O94973;O94973-2				558222
O94985	O94985				1.76232e+06
O94985-2	O94985;O94985-2				1.89623e+08
O94991	O94991;O94991-2				4.2987e+06
O95084;O95084-2	O95084;O95084-2				2.351e+06
O95157	O95157				1.53335e+06
O95158	O95158				1.18026e+07
O95159	O95159				1.14187e+06
O95185;O95185-2	O95185;O95185-2				3.96029e+06
O95196;O95196-2	O95196;O95196-2				9.05444e+06
O95206;O95206-2	O95206;O95206-2				6.40926e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.09e+06
O95336	O95336				7.57822e+06
O95390	O95390				1.91657e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				8.86843e+06
O95445	O95445;O95445-2				1.18188e+07
O95450;O95450-2	O95450;O95450-2				1.3072e+06
O95467	O95467				4.69305e+06
O95477	O95477				2.73889e+06
O95479;O95479-2	O95479;O95479-2				252800
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				131928
O95497	O95497				3.19629e+06
O95502	O95502				1.07618e+08
O95633;O95633-2	O95633;O95633-2				3.59975e+06
O95841	O95841				392325
O95865	O95865				1.6715e+06
O95881	O95881				360087
O95897	O95897				1.57992e+06
O95967	O95967				1.66565e+07
O95970	O95970;O95970-2				247865
O95980	O95980				8.47015e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				7.42804e+06
P00352	P00352				3.24865e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.55936e+06
P00441	P00441				4.97081e+08
P00450	P00450				3.31381e+08
P00488	P00488				1.40043e+06
P00492	P00492				2.08813e+06
P00505	P00505;P00505-2				6.19782e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.25461e+06
P00558	P00558;P07205;P00558-2				6.81194e+06
P00568	P00568				1.3054e+06
P00734	P00734				1.54893e+08
P00736	P00736				8.4414e+07
P00738	P00738;P00738-2				1.87432e+09
P00739	P00739;P00739-2				9.58642e+08
P00740;P00740-2	P00740;P00740-2				5.83413e+06
P00742	P00742				2.82072e+07
P00746	P00746				1.33852e+08
P00747	P00747				1.99853e+08
P00748	P00748				7.10388e+07
P00751	P00751;P00751-2				3.03354e+08
P00813	P00813				126599
P00915	P00915				341361
P01008	P01008				1.03396e+09
P01009	P01009;P01009-2;P01009-3				6.74191e+09
P01011	P01011				1.47756e+09
P01019	P01019				6.88145e+08
P01023	P01023				3.66417e+08
P01024	P01024				1.9106e+09
P01031	P01031				5.81039e+07
P01033	P01033				6.44463e+07
P01034	P01034				1.94547e+10
P01042	P01042;P01042-2;P01042-3				2.44991e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.43026e+08
P01127;P01127-2	P01127;P01127-2				3.35719e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.37604e+06
P01178	P01178				856649
P01210	P01210				9.2917e+07
P01213	P01213				1.08136e+07
P01236	P01236				320347
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				946881
P01303	P01303				7.48291e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				2.39794e+07
P01591	P01591				2.52318e+07
P01593;P01594	P01593;P01594				1.72258e+07
P01597;P04432	P01597;P04432				854798
P01601	P01601				4.00353e+06
P01602	P01602				4.06856e+06
P01619	P01619				5.58573e+08
P01700	P01700				8.24716e+07
P01701	P01701				4.63045e+07
P01703	P01703				6.05944e+06
P01705	P01704;P01705				1.10617e+07
P01706	P01706				3.23224e+06
P01709	P01706;P01709;P0DOX8				2.26718e+07
P01714	P01714				5.78636e+06
P01717;P01718	P01717;P01718				1.39131e+07
P01721	P01721				4.86417e+06
P01742	P01742				1.96557e+07
P01743	P01743				1.41085e+06
P01768;P01772;P0DP02;P0DP03	P01768;P01772;P0DP02;P0DP03				4.48996e+07
P01780	P01780				1.48227e+08
P01814	P01814				3.59429e+06
P01817	P01817				8.85878e+06
P01833	P01833				1.05927e+06
P01834	P01834				4.99365e+07
P01859;P01859-1	P01859;P01859-1				1.67216e+09
P01860;P01860-1	P01860;P01860-1				6.33548e+07
P01861;P01861-1	P01861;P01861-1				4.89205e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				4.4985e+07
P01876;P01876-1	P01876;P01876-1				2.94656e+08
P01889	P01889;P13747				1.38054e+07
P01903;P01906	P01903;P01906				215639
P01911;P04440	P01911;P04440				2.73137e+06
P02144	P02144				2.96074e+06
P02452	P02452				5.024e+07
P02461	P02461;P02461-2				1.38031e+07
P02511	P02511				949039
P02647	P02647				7.1184e+09
P02649	P02649				1.92762e+09
P02652	P02652				7.14201e+08
P02654	P02654				1.03561e+08
P02655	P02655				1.85916e+07
P02656	P02656				3.99333e+07
P02671	P02671;P02671-2				6.92064e+08
P02675	P02675				6.34734e+08
P02679;P02679-2	P02679;P02679-2				2.59401e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				657931
P02741	P02741;P02741-2				1.15121e+07
P02743	P02743				2.25009e+07
P02745	P02745				2.56348e+08
P02746	P02746				3.50124e+08
P02747	P02747				1.04976e+08
P02748	P02748				6.60715e+07
P02749	P02749				1.20911e+08
P02750	P02750				3.52355e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.62188e+08
P02753	P02753				5.33994e+07
P02760	P02760				1.37106e+08
P02763	P02763				3.62358e+09
P02765	P02765				1.16055e+09
P02766	P02766				4.10137e+09
P02768	P02768				2.62548e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.17753e+09
P02786	P02786				2.68171e+06
P02787	P02787				1.2533e+10
P02788;P02788-2	P02788;P02788-2				1.04317e+07
P02790	P02790				3.26596e+09
P02792	P02792				7.6854e+06
P02794	P02794				1.22641e+07
P02810	P02810				605776
P03950	P03950				5.95619e+06
P03951;P03951-2	P03951;P03951-2				5.63745e+06
P03952	P03952				2.29818e+07
P04003	P04003				5.17433e+06
P04004	P04004				6.41199e+08
P04040	P04040				527811
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.62008e+06
P04066	P04066				1.83661e+07
P04070;P04070-2	P04070;P04070-2				3.73391e+06
P04075;P04075-2	P04075;P04075-2				4.20072e+07
P04080	P04080				4.61514e+06
P04083	P04083				14227.7
P04085;P04085-2	P04085;P04085-2				4.49029e+06
P04114	P04114				1.29328e+08
P04156	P04156				4.99384e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.18438e+07
P04180	P04180				3.89435e+07
P04196	P04196				1.79952e+08
P04211	P04211;A0A075B6I9				7.91942e+07
P04216	P04216				3.84383e+08
P04217	P04217;P04217-2				3.76661e+08
P04217-2	P04217-2				826382
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				907052
P04264	P04264				1.10219e+06
P04271	P04271				3.45394e+06
P04275	P04275				6.00533e+06
P04278	P04278;P04278-5				7.25929e+06
P04350;P07437;P68371	P04350;P07437;P68371				633805
P04406	P04406;P04406-2				4.78949e+07
P04430	P04430				1.31526e+06
P04439;P04439-2	P04439;P04439-2				2.18376e+06
P04792	P04792				1.35197e+06
P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2				419938
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				706839
P05026;P05026-2	P05026;P05026-2				714010
P05060	P05060				8.44267e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.32654e+09
P05090	P05090				4.75657e+09
P05107	P05107				2.30004e+06
P05109	P05109				406523
P05121	P05121				259473
P05154	P05154				2.01993e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.29314e+09
P05156	P05156				3.41968e+07
P05160	P05160				1.64833e+06
P05362	P05362				1.6694e+06
P05408;P05408-2	P05408;P05408-2				2.32187e+08
P05413	P05413				6.78411e+07
P05451;P48304	P05451;P48304				297797
P05452	P05452				9.42346e+07
P05543	P05543				2.75107e+07
P05546	P05546				1.52571e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.30042e+06
P05937	P05937;P05937-2				1.02903e+07
P06276	P06276				1.13599e+07
P06280	P06280				829468
P06307	P06307				1.14218e+07
P06310	P06310				1.77142e+08
P06312	P06312				2.20989e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				6.57905e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.02202e+09
P06396-2	P06396-2				1.01489e+07
P06681	P06681;P06681-3				4.12824e+07
P06702	P06702				1.57281e+06
P06703	P06703				4.97024e+06
P06727	P06727				5.67292e+08
P06732	P06732;P12277				3.52174e+06
P06733	P06733;P06733-2				1.26288e+07
P06744;P06744-2	P06744;P06744-2				3.00151e+07
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				9.33736e+06
P06865	P06865				2.08738e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.56791e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.78022e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.17889e+07
P07225	P07225				5.4855e+07
P07237	P07237				1.08367e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				850493
P07311	P07311				2.35838e+06
P07333	P07333;P07333-2				5.30584e+07
P07339	P07339				1.31474e+08
P07357	P07357				5.13782e+07
P07358	P07358				3.65734e+07
P07359	P07359				488579
P07360	P07360				2.41671e+07
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				4.09796e+06
P07585	P07585				3.22882e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.31743e+07
P07686	P07686				1.19217e+07
P07711	P07711;P07711-3				1.76827e+07
P07737	P07737				6.51484e+06
P07858	P07858				3.80138e+07
P07900;P07900-2	P07900;Q58FG0;P07900-2				2.24309e+06
P07942	P07942				7.08939e+06
P07951;P07951-2;P07951-3;P67936;P67936-2	P07951;P67936;P07951-2;P07951-3;P67936-2				2.74296e+06
P07996	P07996;P07996-2				6.91172e+06
P07998	P07998				3.0356e+07
P08123	P08123				5.21209e+07
P08133;P08133-2	P08133;P08133-2				193665
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.69002e+07
P08185	P08185				1.27653e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.38361e+06
P08236;P08236-3	P08236;P08236-3				591904
P08238	P07900;P08238;P07900-2				268500
P08253	P08253;P08253-2;P08253-3				4.22202e+07
P08294	P08294				1.65729e+08
P08493;P08493-2	P08493;P08493-2				3.22851e+07
P08571	P08571				3.66003e+08
P08572	P08572				3.77487e+06
P08581;P08581-2	P08581;P08581-2				4.21501e+06
P08582	P08582;P08582-2				1.1263e+06
P08603	P08603				2.26282e+08
P08637	P08637				1.8187e+07
P08670	P08670				829742
P08697	P08697;P08697-2				2.26872e+08
P08758	P08758				4.21729e+06
P09104	P09104;P09104-2				8.51631e+06
P09172	P09172				2.96858e+06
P09211	P09211				9.67969e+06
P09382	P09382				1.76115e+07
P09417;P09417-2	P09417;P09417-2				1.31347e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				263886
P09486	P09486				1.10715e+08
P09529	P09529				311754
P09603	P09603				5.72391e+07
P09619	P09619;P09619-2				2.99325e+07
P09622;P09622-2	P09622;P09622-2				7.67251e+06
P09668	P09668				5.21113e+07
P09871	P09871				1.14488e+08
P09936	P09936				3.5961e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				890587
P09972	P04075;P09972;P04075-2				2.53282e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.42571e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				8.73035e+08
P0C6S8	P0C6S8				2.9681e+06
P0CF74	P0CG04;P0DOY2;P0DOY3;P0CF74;B9A064;P0DOX8				2.08346e+08
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				9.95781e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				2.87129e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9				1.92604e+06
P0DMQ5	P0DMQ5				1.29156e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.40605e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.39529e+09
P0DOX3	P0DOX3				5.96171e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				7.63025e+09
P0DOX7	P01834;P0DOX7				7.37337e+08
P0DOX8	B9A064;P0DOX8				3.85017e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.19658e+09
P0DP07	P0DP07				364174
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.79262e+06
P0DP58	P0DP58				1.62322e+08
P0DTE1	P0DTE1				2.29966e+06
P10124	P10124				8.04008e+06
P10153	P10153				1.37767e+07
P10253	P10253				4.03694e+06
P10451-3	P10451-3				1.8296e+07
P10451-5	P10451;P10451-4;P10451-5				5.37646e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.05701e+07
P10599	P10599;P10599-2				1.56078e+07
P10619;P10619-2	P10619;P10619-2				1.30389e+06
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				677201
P10643	P10643				9.5428e+07
P10644;P10644-2	P10644;P10644-2				721436
P10645	P10645				2.72775e+08
P10721;P10721-2	P10721;P10721-2				2.34554e+07
P10745	P10745				893607
P10768	P10768				2.69441e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.51304e+09
P10915	P10915				502798
P11021	P11021				1.12173e+07
P11047	P11047				3.89938e+07
P11117	P11117				2.97441e+06
P11137;P11137-3	P11137;P11137-3				284548
P11142	P11142				7.89976e+06
P11226	P11226				2.55842e+06
P11279	P11279;P11279-2				1.37613e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.02554e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.57774e+07
P11464-4	P11464-4				9.0571e+06
P11597;P11597-2	P11597;P11597-2				1.49264e+06
P11717	P11717				5.50799e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				179054
P12109	P12109				5.71184e+07
P12110	P12110;P12110-2;P12110-3				3.12022e+07
P12111	P12111;P12111-2;P12111-4				2.01897e+07
P12111-4	P12111-4				3.37906e+06
P12259	P12259				2.82412e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				2.67921e+06
P12277	P12277				1.71412e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.45777e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.46606e+06
P12821;P12821-2	P12821;P12821-2				1.99516e+06
P12830	P12830;P12830-2				3.34673e+06
