Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_B9_79059821.mzML
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				897132
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				301009
A6NGN9	A6NGN9				4.5988e+06
A6NL88	A6NL88				696871
A6NLU5	A6NLU5				2.95853e+07
A8MTW9	A8MTW9				2.42706e+06
B9A064;P0DOX8	B9A064;P0DOX8				2.91334e+08
C9JVW0	C9JVW0				6.81389e+06
I3L3R5	I3L3R5				325309
O00115;O00115-2	O00115;O00115-2				3.10855e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.91891e+07
O00187;O00187-2	O00187;O00187-2				1.28485e+06
O00264	O00264;O15173;O15173-2				1.5985e+06
O00299	O00299				558891
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				2.71917e+06
O00391	O00391;O00391-2				1.47819e+07
O00451	O00451;O00451-2;O00451-3				7.90429e+06
O00461	O00461				5.44145e+06
O00462	O00462				2.81712e+06
O00468-6	O00468-6;O00468-7				9.90765e+06
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				42538.8
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				1.1775e+06
O00533	O00533				4.41377e+06
O00533-2	O00533;O00533-2				8.8054e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				673822
O00584	O00584				6.38017e+06
O00754;O00754-2	O00754;O00754-2				2.09868e+06
O14498	O14498				2.69745e+07
O14514	O14514				2.21227e+06
O14522;O14522-1	O14522;O14522-1				964060
O14594	O14594				2.54902e+07
O14672	O14672				2.54304e+06
O14745	O14745				177412
O14773	O14773				2.77375e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				4.17614e+06
O14791-2	O14791;O14791-2;O14791-3				1.18241e+07
O14793	O14793				4.16345e+06
O14917;O14917-2	O14917;O14917-2				5.40019e+06
O14960	O14960				118436
O15031	O15031				1.25924e+07
O15041;O15041-2	O15041;O15041-2				94963.1
O15197;O15197-3	O15197;O15197-3				5.05585e+06
O15204;O15204-2	O15204;O15204-2				5.00035e+06
O15230	O15230				1.52257e+06
O15232;O15232-2	O15232;O15232-2				265901
O15240	O15240				1.12527e+08
O15335	O15335				2.97878e+06
O15354	O15354				8.44059e+06
O15394	O15394;O15394-2				1.87754e+07
O15466;O15466-2	O15466;O15466-2				1.4227e+06
O15540;O15540-2	O15540;O15540-2				1.12054e+06
O43155	O43155				248766
O43157	O43157;O43157-2;O43157-3				3.02369e+06
O43173	O43173				3.18211e+06
O43240	O43240				1.3364e+06
O43278;O43278-2	O43278;O43278-2				2.03738e+06
O43286	O43286				1.02722e+06
O43291	O43291				4.06151e+06
O43300	O43300				1.05491e+06
O43405;O43405-2	O43405;O43405-2				2.7788e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.57083e+07
O43505	O43505				4.4116e+08
O43529	O43529				3.029e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				9.52581e+06
O43567	O43567				4.51833e+06
O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6	O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6				213279
O43827	O43827				4.54676e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.54515e+06
O43854;O43854-2	O43854;O43854-2				187825
O43866	O43866				5.26156e+06
O43897;O43897-2	O43897;O43897-2				657085
O43909	O43909				562100
O43916	O43916				850298
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				3.07286e+06
O60242	O60242				1.75349e+06
O60243	O60243				2.41621e+06
O60245;O60245-2	O60245;O60245-2				2.12708e+06
O60279	O60279				5.96852e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				572755
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.88416e+06
O60476	O60476				2.4826e+06
O60512	O60512;O60512-2				1.47547e+06
O60565	O60565				388945
O60568	O60568				1.80797e+06
O60613	O60613				1.32714e+06
O60883	O60883				7.25304e+07
O60888-3	O60888;O60888-2;O60888-3				2.75458e+07
O60939	O60939				2.37751e+06
O75019;O75019-2	O75019;O75019-2				1.07035e+06
O75063	O75063				2.56952e+06
O75071	O75071				3.00221e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.11445e+06
O75078	O75078;O75078-2				4.26839e+06
O75083	O75083;O75083-3				1.72235e+06
O75084;Q14332	O75084;Q14332				1.18467e+06
O75093	O75093				1.36869e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				1.04235e+07
O75173;O75173-2	O75173;O75173-2				1.28001e+07
O75326	O75326;O75326-2				2.61307e+07
O75339	O75339				619898
O75340;O75340-2	O75340;O75340-2				364802
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				673050
O75368	O75368				2.13632e+06
O75493	O75493				3.09341e+06
O75503	O75503				2.69484e+06
O75509	O75509				8.12556e+06
O75592;O75592-2	O75592;O75592-2				4.96779e+06
O75629	O75629				528933
O75636;O75636-2	O75636;O75636-2				784934
O75711	O75711				1.49972e+08
O75752	O75752				5.19277e+06
O75781;O75781-2	O75781;O75781-2				1.18308e+06
O75787;O75787-2	O75787;O75787-2				2.18114e+07
O75874	O75874				548201
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				8.49319e+06
O75973	O75973				564449
O75976	O75976				1.57966e+06
O76061	O76061				4.74156e+06
O76070	O76070				1.56517e+06
O94760	O94760;O94760-2				5.29556e+06
O94766	O94766;Q9NPZ5				1.64743e+06
O94769	O94769;O94769-2				8.49261e+06
O94772;O94772-2	O94772;O94772-2				3.03511e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				253782
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.3248e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.87718e+06
O94910;O94910-2	O94910;O94910-2				4.18468e+06
O94919	O94919				1.19612e+07
O94985	O94985				1.16618e+06
O94985-2	O94985;O94985-2				2.00494e+08
O94991	O94991;O94991-2				2.93465e+06
O95084;O95084-2	O95084;O95084-2				2.18183e+06
O95157	O95157				568757
O95158	O95158				9.98698e+06
O95159	O95159				1.16056e+06
O95164	O95164				189357
O95185;O95185-2	O95185;O95185-2				2.9513e+06
O95196;O95196-2	O95196;O95196-2				3.99889e+06
O95206;O95206-2	O95206;O95206-2				2.61826e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				840520
O95336	O95336				396082
O95390	O95390				2.56687e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				5.0477e+06
O95445-2	O95445;O95445-2				2.42295e+07
O95450;O95450-2	O95450;O95450-2				1.27863e+06
O95467	O95467				1.64878e+06
O95497	O95497				1.45513e+06
O95502	O95502				6.89458e+07
O95633;O95633-2	O95633;O95633-2				2.32097e+06
O95841	O95841				599450
O95865	O95865				1.13343e+06
O95881	O95881				123379
O95967	O95967				1.16091e+07
O95970;O95970-3	O95970;O95970-3				391137
O95998	O95998;O95998-4				1.26855e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				6.01689e+06
P00352	P00352				1.09876e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				968239
P00441	P00441				1.8164e+08
P00450	P00450				2.0905e+08
P00488	P00488				3.90753e+06
P00492	P00492				1.08388e+06
P00505	P00505;P00505-2				4.61199e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				815588
P00558	P00558;P00558-2				5.79411e+06
P00734	P00734				3.69755e+07
P00736	P00736				5.15038e+07
P00738	P00738;P00738-2				6.46207e+08
P00739	P00739;P00739-2				4.3689e+08
P00740;P00740-2	P00740;P00740-2				3.44901e+06
P00742	P00742				1.28075e+07
P00746	P00746				6.14452e+07
P00747	P00747				7.84344e+07
P00748	P00748				4.85951e+07
P00751	P00751;P00751-2				8.59172e+07
P01008	P01008				4.56074e+08
P01009	P01009;P01009-2;P01009-3				3.61049e+09
P01011	P01011				8.53171e+08
P01019	P01019				3.55999e+08
P01023	P01023				2.21229e+08
P01024	P01024				1.1365e+09
P01031	P01031				2.01754e+07
P01033	P01033				7.18932e+07
P01034	P01034				2.06089e+09
P01042	P01042;P01042-2;P01042-3				1.37096e+08
P01042-2;P01042-3	P01042-2;P01042-3				8.66148e+07
P01127;P01127-2	P01127;P01127-2				1.44375e+07
P01210	P01210				8.82932e+07
P01213	P01213				3.30663e+06
P01236	P01236				649235
P01258;P01258-2;P06881	P01258;P06881;P01258-2				242927
P01282;P01282-2	P01282;P01282-2				901757
P01303	P01303				8.80729e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.73978e+07
P01591	P01591				7.65604e+06
P01593;P01594	P01593;P01594				2.65561e+07
P01599	P01599				1.76883e+06
P01602	P01602				3.10515e+06
P01619	P01619				5.8973e+08
P01700	P01700				5.13037e+07
P01701	P01701				3.78233e+07
P01705	P01705				4.2889e+06
P01706	P01706				2.75523e+06
P01709	P01706;P01709;P0DOX8				1.04268e+07
P01714	P01714				1.54517e+07
P01717;P01718	P01717;P01718				5.44979e+07
P01721	P01721				678234
P01742	P01742				1.81099e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.19762e+07
P01780	P01780				1.09805e+08
P01814	P01814				1.90019e+06
P01817	P01817				1.24803e+07
P01833	P01833				1.90843e+06
P01834	P01834				9.91759e+08
P01859;P01859-1	P01859;P01859-1				1.82005e+09
P01860;P01860-1	P01860;P01860-1				4.53665e+07
P01861;P01861-1	P01861;P01861-1				3.06372e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				8.98707e+07
P01876;P01876-1	P01876;P01876-1				1.76886e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.24859e+06
P01903;P01906	P01903;P01906				87444.8
P01911;P04440	P01911;P04440				386166
P02042;P68871	P02042;P68871				1.86135e+06
P02144	P02144				5.72851e+06
P02452	P02452				2.98794e+07
P02461	P02461;P02461-2				7.41698e+06
P02647	P02647				3.43532e+09
P02649	P02649				5.29113e+09
P02652	P02652				5.46126e+08
P02654	P02654				7.48648e+07
P02655	P02655				1.20994e+07
P02656	P02656				7.55528e+07
P02671	P02671;P02671-2				2.54348e+08
P02675	P02675				6.28111e+07
P02679;P02679-2	P02679;P02679-2				1.02921e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				319494
P02741	P02741				1.36407e+06
P02743	P02743				7.58495e+06
P02745	P02745				4.06688e+07
P02746	P02746				1.40994e+08
P02747	P02747				1.38689e+08
P02748	P02748				2.13852e+07
P02749	P02749				1.11052e+08
P02750	P02750				8.99814e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.58515e+08
P02753	P02753				1.23167e+08
P02760	P02760				4.78865e+07
P02763	P02763				1.84225e+09
P02765	P02765				5.46935e+08
P02766	P02766				2.86188e+09
P02768	P02768				2.73612e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				5.045e+08
P02786	P02786				1.23871e+06
P02787	P02787				4.97765e+09
P02788;P02788-2	P02788;P02788-2				2.6767e+06
P02790	P02790				1.21905e+09
P02792	P02792				2.4328e+06
P02794	P02794				4.20381e+06
P03950	P03950				4.42533e+06
P03951	P03951;P03951-2				3.14815e+06
P03952	P03952				1.48819e+07
P04003	P04003				2.31367e+06
P04004	P04004				4.00893e+08
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.37508e+06
P04066	P04066				8.187e+06
P04070;P04070-2	P04070;P04070-2				1.98039e+06
P04075;P04075-2	P04075;P04075-2				2.33117e+07
P04080	P04080				2.87278e+06
P04083	P04083				9275.47
P04085;P04085-2	P04085;P04085-2				7.51808e+06
P04114	P04114				9.03269e+06
P04156	P04156				4.6072e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				5.99666e+06
P04180	P04180				2.75589e+07
P04196	P04196				1.3823e+08
P04211	P04211				767788
P04216	P04216				1.64365e+08
P04217	P04217;P04217-2				2.33963e+08
P04217-2	P04217-2				1.39313e+06
P04259;P48668	P02538;P04259;P13647;P48668;Q5XKE5				349613
P04264	P04259;P04264				7.99126e+06
P04271	P04271				1.56065e+06
P04275	P04275				4.49895e+06
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				2.00992e+06
P04350;P07437;P68371	P04350;P07437;P68371				437314
P04406	P04406;P04406-2				1.28772e+07
P04430	P04430				2.87116e+06
P04439;P04439-2	P01893;P04439;P04439-2				3.68053e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				93858.2
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2				1.25024e+06
P04792	P04792				561430
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				410351
P05026;P05026-2	P05026;P05026-2				1.31089e+06
P05060	P05060				2.03967e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.73551e+08
P05090	P05090				4.29384e+09
P05107	P05107				317737
P05121	P05121				290243
P05154	P05154				1.28126e+07
P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3				5.51677e+08
P05156	P05156				1.77726e+07
P05160	P05160				1.85379e+06
P05362	P05362				1.96233e+06
P05408;P05408-2	P05408;P05408-2				1.89881e+08
P05413	P05413				6.20445e+06
P05451;P48304	P05451;P48304				195990
P05452	P05452				4.20469e+07
P05543	P05543				2.87176e+07
P05546	P05546				8.3361e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.03505e+06
P05937	P05937;P05937-2				2.35937e+07
P05997	P05997				950965
P06276	P06276				3.6261e+06
P06280	P06280				616763
P06307	P06307				2.81987e+07
P06310	P06310				1.12605e+08
P06312	P06312				2.31905e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				9.541e+08
P06396-2	P06396-2				2.89525e+06
P06681	P06681;P06681-3				2.55354e+07
P06703	P06703				2.30757e+06
P06727	P06727				3.41224e+08
P06732	P06732				345669
P06733	P06733;P06733-2				1.82424e+07
P06744;P06744-2	P06744;P06744-2				4.23372e+06
P06865	P06865				6.06055e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.27781e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.36861e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.51577e+07
P07225	P07225				5.54613e+07
P07237	P07237				1.92121e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				430081
P07311	P07311				1.29237e+06
P07333	P07333;P07333-2				5.39037e+07
P07339	P07339				1.90222e+08
P07357	P07357				1.80661e+07
P07358	P07358				2.17881e+07
P07360	P07360				1.28742e+07
P07451	P07451				720108
P07492	P07492;P07492-2;P07492-3				1.35817e+06
P07585	P07585				4.31597e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.02654e+07
P07686	P07686				6.21979e+06
P07711	P07711;P07711-3				1.93239e+07
P07737	P07737				2.06735e+06
P07858	P07858				2.96889e+07
P07900;P07900-2	P07900;P07900-2				1.25081e+06
P07942	P07942				2.76868e+06
P07951;P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				242508
P07996	P07996;P07996-2				1.73031e+06
P07998	P07998				1.96801e+07
P08123	P08123				8.84902e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.05307e+07
P08185	P08185				3.62881e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.36861e+06
P08253	P08253;P08253-2;P08253-3				3.29795e+07
P08294	P08294				2.09836e+08
P08493-2	P08493;P08493-2				2.64292e+07
P08571	P08571				1.87243e+08
P08572	P08572				2.17003e+06
P08581;P08581-2	P08581;P08581-2				474519
P08582	P08582;P08582-2				639155
P08603	P08603				1.16609e+08
P08637	P08637				8.1721e+06
P08670	P08670				1.39535e+06
P08697	P08697;P08697-2				2.00107e+08
P08758	P08758				1.33123e+06
P08949;P08949-2	P08949;P08949-2				14042.1
P09104	P09104;P09104-2				7.90359e+06
P09172	P09172				1.03853e+06
P09211	P09211				5.94038e+06
P09382	P09382				1.78169e+07
P09417;P09417-2	P09417;P09417-2				1.65725e+07
P09486	P09486				7.0628e+07
P09603	P09603;P09603-2;P09603-3				4.04219e+07
P09619	P09619;P09619-2				4.01794e+06
P09622;P09622-2	P09622;P09622-2				1.50032e+06
P09668	P09668				3.29262e+07
P09871	P09871				9.94179e+07
P09936	P09936				2.51176e+06
P09958	P09958				331703
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				767564
P09972	P04075;P09972;P04075-2				1.3726e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.11149e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.79304e+08
P0C6S8	P0C6S8				1.31223e+06
P0CF74	P0CF74				347927
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				7.66854e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				305431
P0DMQ5	P0DMQ5				1.15091e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.92314e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				5.21814e+08
P0DOX3	P0DOX3				7.59772e+06
P0DOX5	P0DOX5				4.32635e+09
P0DOX7	P01834;P0DOX7				5.98334e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				6.1285e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				574891
P0DP58	P0DP58				9.3823e+07
P0DTE1	P0DTE1				1.12384e+06
P10124	P10124				5.41586e+06
P10153	P10153				6.58257e+06
P10253	P10253				2.17176e+06
P10321;P10321-2	P10321;P10321-2				2.47469e+07
P10451-3	P10451-3				3.98287e+06
P10451-5	P10451;P10451-4;P10451-5				3.18559e+08
P10586;P10586-2	P10586;P10586-2				6.22384e+06
P10599	P10599;P10599-2				8.94735e+06
P10619;P10619-2	P10619;P10619-2				1.43219e+06
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				602826
P10643	P10643				4.9137e+07
P10644;P10644-2	P10644;P10644-2				365954
P10645	P10645				1.69332e+08
P10721;P10721-2	P10721;P10721-2				1.08251e+07
P10745	P10745				686543
P10768	P10768				2.19634e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.56714e+09
P11021	P11021				7.47971e+06
P11047	P11047				1.7519e+06
P11117	P11117				2.19353e+06
P11137;P11137-3	P11137;P11137-3				199617
P11142	P11142				1.97837e+06
P11279	P11279;P11279-2				5.1113e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				1.97391e+06
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.7064e+07
P11464-4	P11464-4				3.52013e+06
P11597	P11597;P11597-2				1.82606e+06
P11684	P11684				4.40893e+06
P11717	P11717				8.03748e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				353503
P12109	P12109				5.24997e+07
P12110	P12110;P12110-2;P12110-3				4.18195e+06
P12111	P12111				449563
P12111-4	P12111;P12111-2;P12111-4				6.73156e+06
P12259	P12259				1.30292e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.58159e+06
P12277	P12277				1.79275e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				9.22662e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				6.90249e+06
P12821;P12821-2	P12821;P12821-2				672392
P12830;P12830-2	P12830;P12830-2				2.40906e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				2.74775e+06
P13284	P13284				1.13602e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				8.8778e+07
P13489	P13489				885452
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				712645
P13521	P13521				4.68981e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.08289e+08
P13591-3	P13591-1;P13591-3;P13591-4				3.10657e+07
P13598	P13598				3.52242e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.35394e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				668967
P13645	P13645				6.54386e+06
P13667	P13667				725896
P13671	P13671				2.11121e+07
P13693	P13693				101222
P13796	P13796				3.79202e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				464049
P13987;P13987-2	P13987;P13987-2				2.40317e+07
P14136	P14136				944646
P14151;P14151-2	P14151;P14151-2				2.56976e+06
P14174	P14174				6.1845e+06
P14207	P14207				1.50199e+06
P14209;P14209-3	P14209;P14209-3				756901
P14314;P14314-2	P14314;P14314-2				5.42214e+06
P14324;P14324-2	P14324;P14324-2				1.26404e+06
P14384	P14384				786039
P14415	P14415				1.41952e+06
P14543	P14543;P14543-2				8.94297e+06
P14618-2	P14618;P14618-2;P14618-3				5.38664e+07
P14618;P14618-3	P14618;P14618-3				583854
P14621	P14621				659447
P14625	P14625				5.0765e+06
P15086	P15085;P15086				467122
P15090	P15090				1.03155e+06
P15121	P15121				444304
P15144	P15144				1.74567e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				2.2616e+06
P15169	P15169				3.42869e+06
P15289;P15289-2	P15289;P15289-2				1.97407e+06
P15291;P15291-2	P15291;P15291-2				7.89763e+06
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				1.47911e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7;P15509-8	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				3.05492e+06
P15531;P15531-2	P15531;P22392;O60361;P22392-2;P15531-2				1.05016e+06
P15586;P15586-2	P15586;P15586-2				2.30783e+06
P16035	P16035				6.68696e+07
